threads,size,mean_duration,ci_duration
0,16,0.0003228,2.924423924277889e-5
0,32,0.0012645999999999998,5.273982496916136e-5
0,64,0.005102300000000001,0.00011750940584575451
0,128,0.020183,0.0016627860869169086
0,256,0.0795571,0.0006805045797086482
0,512,0.31983649999999997,0.015117763555979056
0,1024,1.2792197,0.06776390001785003
0,2048,5.0798138,0.03704296126379066
0,4096,20.2846452,0.022257819925244608
0,8192,81.1020171,0.053368924378520685
